CC	peptides
5445	METDB-00194-1-DN31456-c0-g1-i1.p1
5445	METDB-00194-1-DN39286-c0-g1-i1.p1
5445	METDB-00194-1-DN65409-c0-g1-i1.p1
5445	METDB-00194-1-DN67891-c0-g1-i1.p1
5446	METDB-00194-1-DN10750-c0-g1-i1.p2
5446	METDB-00194-1-DN74708-c0-g1-i1.p1
5446	METDB-00194-1-DN19981-c0-g1-i1.p1
5446	METDB-00194-1-DN19981-c0-g2-i1.p1
5447	METDB-00194-1-DN11090-c0-g1-i1.p1
5447	METDB-00194-1-DN63087-c0-g1-i1.p2
5447	METDB-00194-1-DN21769-c0-g1-i1.p1
5447	METDB-00194-1-DN21769-c0-g1-i2.p1
5448	METDB-00194-1-DN27638-c0-g2-i1.p1
5448	METDB-00194-1-DN27638-c0-g1-i1.p1
5448	METDB-00194-1-DN27638-c1-g3-i1.p1
5448	METDB-00194-1-DN27638-c1-g2-i1.p1
5449	METDB-00194-1-DN34650-c1-g1-i1.p1
5449	METDB-00194-1-DN34650-c1-g1-i2.p1
5449	METDB-00194-1-DN34650-c0-g1-i1.p1
5449	METDB-00194-1-DN76368-c0-g1-i1.p2
5450	METDB-00194-1-DN31880-c0-g1-i2.p2
5450	METDB-00194-1-DN31880-c0-g1-i1.p2
5450	METDB-00194-1-DN31880-c0-g1-i4.p1
5450	METDB-00194-1-DN31880-c0-g1-i3.p1
5451	METDB-00194-1-DN10799-c0-g1-i1.p2
5451	METDB-00194-1-DN10799-c0-g2-i1.p1
5451	METDB-00194-1-DN21798-c0-g1-i1.p1
5451	METDB-00194-1-DN21798-c0-g2-i1.p1
5452	METDB-00194-1-DN63059-c0-g1-i1.p1
5452	METDB-00194-1-DN64699-c0-g1-i1.p1
5452	METDB-00194-1-DN20214-c0-g1-i1.p1
5452	METDB-00194-1-DN82297-c0-g1-i1.p1
5453	METDB-00194-1-DN1080-c0-g1-i1.p1
5453	METDB-00194-1-DN28293-c0-g1-i1.p1
5453	METDB-00194-1-DN60317-c0-g1-i1.p1
5453	METDB-00194-1-DN28293-c0-g2-i1.p1
5454	METDB-00194-1-DN30332-c1-g3-i1.p1
5454	METDB-00194-1-DN25447-c0-g1-i1.p1
5454	METDB-00194-1-DN25447-c0-g2-i1.p1
5454	METDB-00194-1-DN29061-c0-g1-i1.p1
5455	METDB-00194-1-DN10832-c0-g1-i1.p1
5455	METDB-00194-1-DN10832-c0-g2-i1.p1
5455	METDB-00194-1-DN10832-c0-g3-i1.p1
5455	METDB-00194-1-DN74591-c0-g1-i1.p1
5456	METDB-00194-1-DN10834-c0-g1-i1.p1
5456	METDB-00194-1-DN27253-c0-g1-i1.p1
5456	METDB-00194-1-DN39714-c0-g1-i1.p1
5456	METDB-00194-1-DN39714-c0-g1-i2.p1
5457	METDB-00194-1-DN6868-c0-g1-i1.p2
5457	METDB-00194-1-DN6868-c0-g2-i1.p2
5457	METDB-00194-1-DN93541-c0-g1-i1.p1
5457	METDB-00194-1-DN73248-c0-g1-i1.p1
5458	METDB-00194-1-DN10842-c0-g1-i1.p1
5458	METDB-00194-1-DN10842-c0-g2-i1.p1
5458	METDB-00194-1-DN5541-c0-g1-i1.p1
5458	METDB-00194-1-DN42092-c0-g1-i1.p2
5459	METDB-00194-1-DN10879-c0-g1-i1.p1
5459	METDB-00194-1-DN10879-c0-g2-i1.p1
5459	METDB-00194-1-DN18988-c0-g2-i1.p1
5459	METDB-00194-1-DN18988-c0-g1-i1.p1
5460	METDB-00194-1-DN10887-c0-g1-i1.p1
5460	METDB-00194-1-DN10887-c0-g2-i1.p1
5460	METDB-00194-1-DN36890-c0-g2-i1.p1
5460	METDB-00194-1-DN36890-c0-g1-i1.p1
5461	METDB-00194-1-DN1089-c0-g1-i1.p1
5461	METDB-00194-1-DN37051-c0-g2-i1.p1
5461	METDB-00194-1-DN37051-c0-g1-i1.p1
5461	METDB-00194-1-DN20556-c0-g1-i1.p1
5462	METDB-00194-1-DN19579-c0-g2-i1.p1
5462	METDB-00194-1-DN19579-c0-g1-i1.p1
5462	METDB-00194-1-DN48778-c0-g1-i1.p1
5462	METDB-00194-1-DN81932-c0-g1-i1.p1
5463	METDB-00194-1-DN10902-c0-g1-i1.p1
5463	METDB-00194-1-DN10902-c0-g2-i1.p1
5463	METDB-00194-1-DN13071-c0-g1-i1.p1
5463	METDB-00194-1-DN13071-c0-g2-i1.p1
5464	METDB-00194-1-DN1094-c0-g1-i1.p1
5464	METDB-00194-1-DN1094-c0-g2-i1.p1
5464	METDB-00194-1-DN46309-c0-g1-i1.p1
5464	METDB-00194-1-DN61322-c0-g1-i1.p2
5465	METDB-00194-1-DN1095-c0-g1-i1.p1
5465	METDB-00194-1-DN1095-c0-g2-i1.p1
5465	METDB-00194-1-DN75000-c0-g1-i1.p1
5465	METDB-00194-1-DN97751-c0-g1-i1.p1
5466	METDB-00194-1-DN34763-c0-g1-i1.p1
5466	METDB-00194-1-DN34763-c0-g1-i2.p1
5466	METDB-00194-1-DN34763-c0-g1-i3.p1
5466	METDB-00194-1-DN34763-c0-g1-i4.p1
5467	METDB-00194-1-DN36299-c0-g1-i1.p1
5467	METDB-00194-1-DN85551-c0-g1-i1.p1
5467	METDB-00194-1-DN35545-c0-g2-i1.p1
5467	METDB-00194-1-DN35545-c0-g3-i1.p1
5468	METDB-00194-1-DN3919-c0-g2-i1.p1
5468	METDB-00194-1-DN3919-c0-g1-i1.p1
5468	METDB-00194-1-DN97743-c0-g1-i1.p1
5468	METDB-00194-1-DN95657-c0-g1-i1.p1
5469	METDB-00194-1-DN51817-c0-g1-i1.p1
5469	METDB-00194-1-DN38020-c0-g1-i1.p1
5469	METDB-00194-1-DN38020-c0-g1-i2.p1
5469	METDB-00194-1-DN52058-c0-g1-i1.p2
5470	METDB-00194-1-DN3233-c0-g1-i1.p1
5470	METDB-00194-1-DN19891-c0-g1-i1.p1
5470	METDB-00194-1-DN62771-c0-g1-i1.p1
5470	METDB-00194-1-DN42914-c0-g1-i1.p1
5471	METDB-00194-1-DN44927-c0-g1-i1.p1
5471	METDB-00194-1-DN33270-c0-g2-i1.p1
5471	METDB-00194-1-DN33270-c0-g1-i1.p1
5471	METDB-00194-1-DN33270-c0-g3-i1.p2
5472	METDB-00194-1-DN11006-c0-g1-i1.p1
5472	METDB-00194-1-DN11218-c0-g1-i1.p1
5472	METDB-00194-1-DN82092-c0-g1-i1.p1
5472	METDB-00194-1-DN1368-c0-g1-i1.p1
5473	METDB-00194-1-DN11018-c0-g1-i1.p1
5473	METDB-00194-1-DN28414-c0-g1-i1.p1
5473	METDB-00194-1-DN23685-c0-g2-i1.p1
5473	METDB-00194-1-DN23685-c0-g1-i1.p1
5474	METDB-00194-1-DN11021-c0-g1-i1.p1
5474	METDB-00194-1-DN11021-c0-g2-i1.p1
5474	METDB-00194-1-DN34172-c0-g1-i1.p1
5474	METDB-00194-1-DN34172-c0-g1-i2.p1
5475	METDB-00194-1-DN11029-c1-g1-i1.p1
5475	METDB-00194-1-DN34460-c0-g1-i2.p1
5475	METDB-00194-1-DN5515-c0-g1-i1.p1
5475	METDB-00194-1-DN34460-c0-g1-i1.p1
5476	METDB-00194-1-DN34016-c0-g2-i2.p1
5476	METDB-00194-1-DN34016-c0-g1-i1.p1
5476	METDB-00194-1-DN34016-c0-g2-i1.p2
5476	METDB-00194-1-DN82361-c0-g1-i1.p1
5477	METDB-00194-1-DN11080-c1-g1-i1.p1
5477	METDB-00194-1-DN40483-c0-g1-i3.p1
5477	METDB-00194-1-DN40483-c0-g1-i1.p1
5477	METDB-00194-1-DN41548-c0-g1-i1.p1
5478	METDB-00194-1-DN11095-c0-g1-i1.p1
5478	METDB-00194-1-DN25261-c0-g1-i1.p1
5478	METDB-00194-1-DN77042-c0-g1-i1.p1
5478	METDB-00194-1-DN58190-c0-g1-i1.p1
5479	METDB-00194-1-DN11098-c0-g1-i1.p1
5479	METDB-00194-1-DN11098-c0-g2-i1.p1
5479	METDB-00194-1-DN61651-c0-g1-i1.p1
5479	METDB-00194-1-DN24444-c0-g1-i1.p1
5480	METDB-00194-1-DN11104-c0-g1-i1.p1
5480	METDB-00194-1-DN42314-c0-g1-i1.p1
5480	METDB-00194-1-DN12294-c0-g2-i1.p1
5480	METDB-00194-1-DN12294-c0-g1-i1.p1
5481	METDB-00194-1-DN11107-c0-g1-i1.p1
5481	METDB-00194-1-DN76624-c0-g1-i1.p1
5481	METDB-00194-1-DN12410-c0-g1-i1.p1
5481	METDB-00194-1-DN84158-c0-g1-i1.p1
5482	METDB-00194-1-DN5703-c0-g1-i1.p1
5482	METDB-00194-1-DN40629-c0-g1-i2.p1
5482	METDB-00194-1-DN37206-c0-g1-i1.p1
5482	METDB-00194-1-DN40629-c0-g1-i1.p1
5483	METDB-00194-1-DN11146-c0-g1-i1.p1
5483	METDB-00194-1-DN28810-c0-g2-i1.p1
5483	METDB-00194-1-DN6614-c0-g1-i1.p1
5483	METDB-00194-1-DN28810-c0-g1-i1.p1
5484	METDB-00194-1-DN48272-c0-g1-i1.p1
5484	METDB-00194-1-DN71497-c0-g1-i1.p1
5484	METDB-00194-1-DN84640-c0-g1-i1.p1
5484	METDB-00194-1-DN60595-c0-g1-i1.p1
5485	METDB-00194-1-DN1121-c0-g1-i1.p1
5485	METDB-00194-1-DN9518-c0-g1-i2.p1
5485	METDB-00194-1-DN9518-c0-g1-i1.p1
5485	METDB-00194-1-DN54630-c0-g1-i1.p1
5486	METDB-00194-1-DN36777-c0-g1-i1.p1
5486	METDB-00194-1-DN36777-c0-g1-i2.p1
5486	METDB-00194-1-DN89209-c0-g1-i1.p1
5486	METDB-00194-1-DN36777-c0-g2-i1.p1
5487	METDB-00194-1-DN11229-c0-g2-i1.p1
5487	METDB-00194-1-DN19099-c0-g1-i1.p1
5487	METDB-00194-1-DN49568-c0-g1-i1.p1
5487	METDB-00194-1-DN37755-c1-g3-i1.p1
5488	METDB-00194-1-DN11241-c0-g1-i1.p2
5488	METDB-00194-1-DN11241-c0-g2-i1.p2
5488	METDB-00194-1-DN67929-c0-g1-i1.p3
5488	METDB-00194-1-DN53817-c0-g1-i1.p1
5489	METDB-00194-1-DN11248-c0-g1-i1.p1
5489	METDB-00194-1-DN3285-c0-g1-i1.p1
5489	METDB-00194-1-DN28778-c0-g1-i1.p1
5489	METDB-00194-1-DN97195-c0-g1-i1.p1
5490	METDB-00194-1-DN61065-c0-g1-i1.p1
5490	METDB-00194-1-DN38913-c0-g1-i1.p1
5490	METDB-00194-1-DN38913-c0-g1-i3.p2
5490	METDB-00194-1-DN38913-c0-g1-i2.p1
5491	METDB-00194-1-DN35692-c0-g2-i2.p1
5491	METDB-00194-1-DN35692-c0-g2-i1.p1
5491	METDB-00194-1-DN82797-c0-g1-i1.p2
5491	METDB-00194-1-DN62029-c0-g1-i1.p1
5492	METDB-00194-1-DN11256-c0-g1-i1.p1
5492	METDB-00194-1-DN4846-c0-g2-i1.p1
5492	METDB-00194-1-DN68419-c0-g1-i1.p2
5492	METDB-00194-1-DN4846-c0-g1-i1.p1
5493	METDB-00194-1-DN22965-c0-g1-i1.p1
5493	METDB-00194-1-DN22965-c0-g2-i1.p1
5493	METDB-00194-1-DN3489-c0-g2-i1.p1
5493	METDB-00194-1-DN3489-c0-g1-i1.p1
5494	METDB-00194-1-DN11277-c0-g1-i1.p2
5494	METDB-00194-1-DN11277-c0-g2-i1.p1
5494	METDB-00194-1-DN40431-c0-g1-i1.p1
5494	METDB-00194-1-DN40431-c0-g1-i2.p1
5495	METDB-00194-1-DN39486-c0-g1-i1.p1
5495	METDB-00194-1-DN39360-c0-g1-i1.p1
5495	METDB-00194-1-DN39492-c0-g1-i1.p1
5495	METDB-00194-1-DN39492-c0-g1-i2.p1
5496	METDB-00194-1-DN11296-c0-g1-i1.p1
5496	METDB-00194-1-DN11296-c0-g2-i1.p1
5496	METDB-00194-1-DN83675-c0-g1-i1.p1
5496	METDB-00194-1-DN44007-c0-g1-i1.p1
5497	METDB-00194-1-DN1625-c0-g1-i1.p1
5497	METDB-00194-1-DN39038-c0-g1-i1.p1
5497	METDB-00194-1-DN39038-c0-g1-i2.p1
5497	METDB-00194-1-DN94649-c0-g1-i1.p1
5498	METDB-00194-1-DN87391-c0-g1-i1.p1
5498	METDB-00194-1-DN34136-c0-g1-i1.p1
5498	METDB-00194-1-DN34136-c0-g1-i2.p1
5498	METDB-00194-1-DN34136-c0-g1-i3.p1
5499	METDB-00194-1-DN11306-c0-g1-i1.p1
5499	METDB-00194-1-DN21320-c0-g2-i1.p1
5499	METDB-00194-1-DN21320-c0-g1-i1.p1
5499	METDB-00194-1-DN21320-c0-g3-i1.p1
5500	METDB-00194-1-DN24220-c0-g1-i1.p1
5500	METDB-00194-1-DN98399-c0-g1-i1.p1
5500	METDB-00194-1-DN20797-c0-g1-i1.p1
5500	METDB-00194-1-DN20797-c0-g2-i1.p1
5501	METDB-00194-1-DN11333-c0-g1-i1.p1
5501	METDB-00194-1-DN39693-c0-g1-i2.p1
5501	METDB-00194-1-DN39693-c0-g1-i1.p1
5501	METDB-00194-1-DN39693-c0-g2-i1.p1
5502	METDB-00194-1-DN21604-c1-g1-i1.p1
5502	METDB-00194-1-DN96257-c0-g1-i1.p1
5502	METDB-00194-1-DN20980-c0-g1-i1.p1
5502	METDB-00194-1-DN20980-c0-g2-i1.p1
5503	METDB-00194-1-DN8725-c0-g2-i1.p1
5503	METDB-00194-1-DN8725-c0-g1-i1.p1
5503	METDB-00194-1-DN48742-c0-g1-i1.p1
5503	METDB-00194-1-DN70854-c0-g1-i1.p1
5504	METDB-00194-1-DN38825-c2-g1-i2.p1
5504	METDB-00194-1-DN38825-c2-g1-i1.p1
5504	METDB-00194-1-DN38825-c2-g2-i1.p1
5504	METDB-00194-1-DN98130-c0-g1-i1.p1
5505	METDB-00194-1-DN83292-c0-g1-i1.p1
5505	METDB-00194-1-DN18734-c0-g2-i1.p1
5505	METDB-00194-1-DN5419-c0-g1-i1.p1
5505	METDB-00194-1-DN76660-c0-g1-i1.p1
5506	METDB-00194-1-DN11372-c0-g1-i1.p1
5506	METDB-00194-1-DN50977-c0-g1-i1.p2
5506	METDB-00194-1-DN23965-c0-g1-i1.p1
5506	METDB-00194-1-DN23965-c0-g2-i1.p1
5507	METDB-00194-1-DN11378-c0-g1-i1.p1
5507	METDB-00194-1-DN36008-c0-g1-i1.p1
5507	METDB-00194-1-DN36008-c0-g2-i1.p1
5507	METDB-00194-1-DN36008-c0-g2-i2.p1
5508	METDB-00194-1-DN96074-c0-g1-i1.p1
5508	METDB-00194-1-DN89865-c0-g1-i1.p1
5508	METDB-00194-1-DN85416-c0-g1-i1.p1
5508	METDB-00194-1-DN21466-c0-g1-i1.p1
5509	METDB-00194-1-DN11397-c0-g1-i1.p1
5509	METDB-00194-1-DN11397-c0-g2-i1.p1
5509	METDB-00194-1-DN63333-c0-g1-i1.p1
5509	METDB-00194-1-DN85048-c0-g1-i1.p1
5510	METDB-00194-1-DN52265-c0-g1-i1.p1
5510	METDB-00194-1-DN28250-c0-g2-i1.p1
5510	METDB-00194-1-DN82038-c0-g1-i1.p1
5510	METDB-00194-1-DN28250-c0-g1-i1.p1
5511	METDB-00194-1-DN11406-c0-g1-i1.p1
5511	METDB-00194-1-DN11406-c0-g2-i1.p1
5511	METDB-00194-1-DN61312-c0-g1-i1.p1
5511	METDB-00194-1-DN4519-c1-g1-i1.p1
5512	METDB-00194-1-DN11411-c0-g1-i1.p1
5512	METDB-00194-1-DN31916-c0-g1-i1.p1
5512	METDB-00194-1-DN31916-c0-g2-i1.p1
5512	METDB-00194-1-DN4782-c0-g1-i1.p1
5513	METDB-00194-1-DN11419-c0-g1-i1.p1
5513	METDB-00194-1-DN11419-c0-g2-i1.p1
5513	METDB-00194-1-DN59735-c0-g1-i1.p1
5513	METDB-00194-1-DN94664-c0-g1-i1.p1
5514	METDB-00194-1-DN1143-c0-g1-i1.p1
5514	METDB-00194-1-DN1143-c0-g2-i1.p1
5514	METDB-00194-1-DN85040-c0-g1-i1.p1
5514	METDB-00194-1-DN23945-c0-g2-i1.p1
5515	METDB-00194-1-DN11446-c0-g1-i1.p1
5515	METDB-00194-1-DN11446-c0-g2-i1.p1
5515	METDB-00194-1-DN78598-c0-g1-i1.p1
5515	METDB-00194-1-DN60579-c0-g1-i1.p1
5516	METDB-00194-1-DN6057-c0-g1-i1.p1
5516	METDB-00194-1-DN20079-c0-g1-i1.p2
5516	METDB-00194-1-DN20079-c0-g2-i1.p2
5516	METDB-00194-1-DN66123-c0-g1-i1.p1
5517	METDB-00194-1-DN11497-c0-g1-i1.p1
5517	METDB-00194-1-DN7613-c0-g2-i1.p1
5517	METDB-00194-1-DN7613-c0-g1-i1.p1
5517	METDB-00194-1-DN87895-c0-g1-i1.p1
5518	METDB-00194-1-DN11518-c0-g1-i1.p1
5518	METDB-00194-1-DN11518-c0-g2-i1.p1
5518	METDB-00194-1-DN88366-c0-g1-i1.p2
5518	METDB-00194-1-DN50699-c0-g1-i1.p1
5519	METDB-00194-1-DN1155-c0-g1-i1.p1
5519	METDB-00194-1-DN1155-c0-g2-i1.p1
5519	METDB-00194-1-DN83539-c0-g1-i1.p1
5519	METDB-00194-1-DN18735-c0-g1-i1.p1
5520	METDB-00194-1-DN3843-c0-g2-i1.p1
5520	METDB-00194-1-DN15492-c0-g1-i1.p1
5520	METDB-00194-1-DN77072-c0-g1-i1.p1
5520	METDB-00194-1-DN3843-c0-g1-i1.p2
5521	METDB-00194-1-DN25631-c0-g2-i1.p1
5521	METDB-00194-1-DN25631-c0-g1-i2.p1
5521	METDB-00194-1-DN25631-c0-g1-i1.p1
5521	METDB-00194-1-DN25631-c0-g3-i1.p1
5522	METDB-00194-1-DN11570-c0-g1-i1.p1
5522	METDB-00194-1-DN11570-c0-g2-i1.p1
5522	METDB-00194-1-DN61707-c0-g1-i1.p1
5522	METDB-00194-1-DN80890-c0-g1-i1.p1
5523	METDB-00194-1-DN11590-c0-g1-i1.p1
5523	METDB-00194-1-DN11590-c0-g3-i1.p1
5523	METDB-00194-1-DN11590-c0-g2-i1.p1
5523	METDB-00194-1-DN54131-c0-g1-i1.p1
5524	METDB-00194-1-DN83957-c0-g1-i1.p1
5524	METDB-00194-1-DN87659-c0-g1-i1.p1
5524	METDB-00194-1-DN84694-c0-g1-i1.p1
5524	METDB-00194-1-DN87152-c0-g1-i1.p1
5525	METDB-00194-1-DN82264-c0-g1-i1.p1
5525	METDB-00194-1-DN3659-c0-g1-i1.p1
5525	METDB-00194-1-DN52276-c0-g1-i1.p1
5525	METDB-00194-1-DN77057-c0-g1-i1.p1
5526	METDB-00194-1-DN11599-c0-g1-i1.p1
5526	METDB-00194-1-DN37344-c0-g1-i5.p1
5526	METDB-00194-1-DN37344-c0-g1-i4.p1
5526	METDB-00194-1-DN45265-c0-g1-i1.p1
5527	METDB-00194-1-DN5853-c0-g1-i2.p1
5527	METDB-00194-1-DN71281-c0-g1-i1.p1
5527	METDB-00194-1-DN5853-c0-g1-i1.p1
5527	METDB-00194-1-DN5853-c0-g2-i1.p1
5528	METDB-00194-1-DN11613-c0-g1-i1.p1
5528	METDB-00194-1-DN11613-c0-g2-i1.p1
5528	METDB-00194-1-DN4427-c0-g2-i1.p1
5528	METDB-00194-1-DN43573-c0-g1-i1.p1
5529	METDB-00194-1-DN84525-c0-g1-i1.p1
5529	METDB-00194-1-DN51219-c0-g1-i1.p1
5529	METDB-00194-1-DN35379-c0-g1-i1.p1
5529	METDB-00194-1-DN35379-c0-g1-i2.p1
5530	METDB-00194-1-DN1162-c0-g1-i1.p1
5530	METDB-00194-1-DN82740-c0-g1-i1.p1
5530	METDB-00194-1-DN43940-c0-g1-i1.p1
5530	METDB-00194-1-DN71045-c0-g1-i1.p1
5531	METDB-00194-1-DN11628-c0-g1-i1.p1
5531	METDB-00194-1-DN43129-c0-g1-i1.p1
5531	METDB-00194-1-DN2122-c1-g1-i1.p1
5531	METDB-00194-1-DN2122-c0-g1-i1.p1
5532	METDB-00194-1-DN2726-c0-g2-i1.p1
5532	METDB-00194-1-DN39284-c0-g1-i1.p1
5532	METDB-00194-1-DN2726-c0-g1-i1.p1
5532	METDB-00194-1-DN39284-c0-g1-i2.p1
5533	METDB-00194-1-DN11641-c0-g1-i1.p1
5533	METDB-00194-1-DN11641-c0-g2-i1.p1
5533	METDB-00194-1-DN43627-c0-g1-i1.p1
5533	METDB-00194-1-DN50527-c0-g1-i1.p1
5534	METDB-00194-1-DN36227-c0-g1-i1.p1
5534	METDB-00194-1-DN36227-c0-g2-i1.p1
5534	METDB-00194-1-DN18183-c0-g1-i1.p1
5534	METDB-00194-1-DN94739-c0-g1-i1.p1
5535	METDB-00194-1-DN11645-c0-g1-i1.p1
5535	METDB-00194-1-DN11645-c0-g2-i1.p1
5535	METDB-00194-1-DN86134-c0-g1-i1.p1
5535	METDB-00194-1-DN43823-c0-g1-i1.p1
5536	METDB-00194-1-DN11666-c0-g1-i1.p1
5536	METDB-00194-1-DN11666-c0-g2-i1.p1
5536	METDB-00194-1-DN39268-c0-g1-i2.p1
5536	METDB-00194-1-DN39268-c0-g1-i1.p1
5537	METDB-00194-1-DN28860-c0-g1-i2.p1
5537	METDB-00194-1-DN28860-c0-g1-i1.p1
5537	METDB-00194-1-DN33807-c0-g3-i1.p1
5537	METDB-00194-1-DN28860-c0-g2-i1.p1
5538	METDB-00194-1-DN11698-c0-g1-i1.p1
5538	METDB-00194-1-DN36353-c0-g1-i2.p1
5538	METDB-00194-1-DN36353-c0-g1-i1.p1
5538	METDB-00194-1-DN77379-c0-g1-i1.p2
5539	METDB-00194-1-DN61861-c0-g1-i1.p1
5539	METDB-00194-1-DN30663-c0-g1-i1.p1
5539	METDB-00194-1-DN30663-c0-g2-i1.p1
5539	METDB-00194-1-DN25101-c0-g1-i1.p1
5540	METDB-00194-1-DN1173-c0-g1-i1.p1
5540	METDB-00194-1-DN1173-c0-g2-i1.p1
5540	METDB-00194-1-DN60784-c0-g1-i1.p1
5540	METDB-00194-1-DN98139-c0-g1-i1.p1
5541	METDB-00194-1-DN14203-c0-g1-i1.p1
5541	METDB-00194-1-DN32889-c0-g1-i1.p1
5541	METDB-00194-1-DN32889-c0-g2-i1.p1
5541	METDB-00194-1-DN28850-c0-g1-i1.p1
5542	METDB-00194-1-DN11739-c0-g1-i1.p1
5542	METDB-00194-1-DN11739-c0-g2-i1.p1
5542	METDB-00194-1-DN27939-c0-g1-i1.p1
5542	METDB-00194-1-DN82393-c0-g1-i1.p1
5543	METDB-00194-1-DN11757-c0-g1-i1.p1
5543	METDB-00194-1-DN11757-c0-g3-i1.p1
5543	METDB-00194-1-DN51760-c0-g2-i1.p1
5543	METDB-00194-1-DN51760-c0-g1-i1.p1
5544	METDB-00194-1-DN33702-c0-g2-i2.p1
5544	METDB-00194-1-DN33702-c0-g1-i1.p1
5544	METDB-00194-1-DN33702-c0-g2-i1.p1
5544	METDB-00194-1-DN33702-c0-g2-i3.p1
5545	METDB-00194-1-DN9402-c1-g1-i1.p1
5545	METDB-00194-1-DN85725-c0-g1-i1.p1
5545	METDB-00194-1-DN8931-c1-g1-i1.p1
5545	METDB-00194-1-DN43873-c0-g1-i1.p1
5546	METDB-00194-1-DN37316-c1-g1-i1.p1
5546	METDB-00194-1-DN37316-c1-g2-i1.p1
5546	METDB-00194-1-DN37316-c0-g1-i1.p1
5546	METDB-00194-1-DN17165-c0-g1-i1.p2
5547	METDB-00194-1-DN11783-c0-g1-i1.p1
5547	METDB-00194-1-DN11783-c0-g2-i1.p1
5547	METDB-00194-1-DN25291-c0-g2-i1.p1
5547	METDB-00194-1-DN25291-c0-g1-i1.p1
5548	METDB-00194-1-DN95921-c0-g1-i1.p1
5548	METDB-00194-1-DN31025-c0-g1-i2.p1
5548	METDB-00194-1-DN31025-c0-g1-i1.p1
5548	METDB-00194-1-DN31025-c0-g1-i3.p1
5549	METDB-00194-1-DN31210-c0-g4-i1.p1
5549	METDB-00194-1-DN31210-c0-g1-i1.p2
5549	METDB-00194-1-DN31210-c0-g3-i1.p1
5549	METDB-00194-1-DN31210-c0-g2-i1.p1
5550	METDB-00194-1-DN11813-c0-g1-i1.p1
5550	METDB-00194-1-DN11813-c0-g2-i1.p1
5550	METDB-00194-1-DN17279-c0-g2-i1.p1
5550	METDB-00194-1-DN17279-c0-g1-i1.p1
5551	METDB-00194-1-DN29944-c0-g1-i1.p1
5551	METDB-00194-1-DN29944-c0-g2-i1.p1
5551	METDB-00194-1-DN29944-c1-g2-i1.p1
5551	METDB-00194-1-DN29944-c1-g1-i1.p1
5552	METDB-00194-1-DN11830-c0-g1-i1.p1
5552	METDB-00194-1-DN11830-c0-g2-i1.p1
5552	METDB-00194-1-DN4115-c0-g1-i1.p1
5552	METDB-00194-1-DN49635-c0-g1-i1.p1
5553	METDB-00194-1-DN28752-c0-g1-i1.p1
5553	METDB-00194-1-DN42716-c0-g1-i1.p1
5553	METDB-00194-1-DN93418-c0-g1-i1.p3
5553	METDB-00194-1-DN84009-c0-g1-i1.p1
5554	METDB-00194-1-DN11858-c0-g1-i1.p1
5554	METDB-00194-1-DN11858-c0-g2-i1.p1
5554	METDB-00194-1-DN87362-c0-g1-i1.p1
5554	METDB-00194-1-DN59397-c0-g1-i1.p1
5555	METDB-00194-1-DN11861-c0-g1-i1.p1
5555	METDB-00194-1-DN11861-c0-g2-i1.p1
5555	METDB-00194-1-DN61442-c0-g1-i1.p1
5555	METDB-00194-1-DN70750-c0-g1-i1.p1
5556	METDB-00194-1-DN61170-c0-g1-i1.p1
5556	METDB-00194-1-DN95340-c0-g1-i1.p1
5556	METDB-00194-1-DN62886-c0-g1-i1.p1
5556	METDB-00194-1-DN80087-c0-g1-i1.p1
5557	METDB-00194-1-DN1188-c0-g1-i1.p1
5557	METDB-00194-1-DN1188-c0-g2-i1.p1
5557	METDB-00194-1-DN20795-c0-g1-i1.p1
5557	METDB-00194-1-DN20795-c0-g2-i1.p1
5558	METDB-00194-1-DN27173-c1-g1-i1.p1
5558	METDB-00194-1-DN27173-c1-g1-i2.p1
5558	METDB-00194-1-DN4900-c0-g1-i1.p1
5558	METDB-00194-1-DN83810-c0-g1-i1.p1
5559	METDB-00194-1-DN11895-c0-g1-i1.p1
5559	METDB-00194-1-DN11895-c0-g2-i1.p1
5559	METDB-00194-1-DN13855-c0-g1-i1.p1
5559	METDB-00194-1-DN74666-c0-g1-i1.p1
5560	METDB-00194-1-DN55526-c0-g1-i1.p1
5560	METDB-00194-1-DN23517-c0-g2-i1.p1
5560	METDB-00194-1-DN23517-c0-g1-i1.p1
5560	METDB-00194-1-DN23951-c0-g1-i1.p1
5561	METDB-00194-1-DN11942-c1-g1-i1.p1
5561	METDB-00194-1-DN87204-c0-g1-i1.p1
5561	METDB-00194-1-DN7243-c0-g1-i1.p1
5561	METDB-00194-1-DN7243-c0-g2-i1.p1
5562	METDB-00194-1-DN11953-c0-g1-i1.p1
5562	METDB-00194-1-DN11953-c0-g2-i1.p1
5562	METDB-00194-1-DN34233-c0-g2-i1.p2
5562	METDB-00194-1-DN50759-c0-g1-i1.p1
5563	METDB-00194-1-DN11969-c0-g1-i1.p1
5563	METDB-00194-1-DN11969-c0-g2-i1.p1
5563	METDB-00194-1-DN53234-c0-g1-i1.p1
5563	METDB-00194-1-DN7959-c0-g1-i1.p1
5564	METDB-00194-1-DN37615-c0-g1-i2.p1
5564	METDB-00194-1-DN37615-c0-g1-i1.p1
5564	METDB-00194-1-DN44484-c0-g1-i1.p1
5564	METDB-00194-1-DN12920-c0-g1-i1.p2
5565	METDB-00194-1-DN12008-c0-g1-i1.p2
5565	METDB-00194-1-DN22644-c0-g1-i1.p1
